,user_id,item_id,rating,timestamp
2781,59,287,5,888203175
2782,268,83,4,875309344
2783,315,651,3,879799457
2784,145,299,4,875269822
2785,248,174,3,884534992
2786,327,191,4,887820828
2787,268,672,2,875744501
2788,297,286,5,874953892
2789,295,151,4,879517635
2790,13,877,2,882140792
2791,70,584,3,884150236
2792,145,460,1,875271312
2793,275,176,4,880314320
2794,48,259,4,879434270
2795,235,419,5,889655858
2796,83,413,1,891182379
2797,147,258,4,885594040
2798,92,521,4,875813412
2799,246,728,1,884923829
2800,43,284,5,883955441
2801,207,203,3,877124625
2802,234,485,3,892079434
2803,201,587,4,884140975
2804,286,689,5,884583549
2805,69,12,5,882145567
2806,237,494,4,879376553
2807,85,133,4,879453876
2808,276,85,3,874791871
2809,311,366,5,884366010
2810,320,399,3,884749411
2811,114,175,5,881259955
2812,42,121,4,881110578
2813,7,680,4,891350703
2814,154,302,4,879138235
2815,106,660,4,881451631
2816,313,71,4,891030144
2817,90,526,5,891383866
2818,94,186,4,891722278
2819,224,43,3,888104456
2820,44,230,2,883613335
2821,229,315,1,891632945
2822,151,480,5,879524151
2823,311,505,4,884365451
2824,320,202,4,884750946
2825,113,329,3,875935312
2826,255,859,3,883216748
2827,193,827,2,890859916
2828,276,789,3,874791623
2829,259,750,4,888630424
2830,204,172,3,892513819
2831,78,412,4,879634223
2832,85,98,4,879453716
2833,279,393,1,875314093
2834,222,323,3,877562839
2835,288,127,5,886374451
2836,42,606,3,881107538
2837,25,729,4,885852697
2838,119,213,5,874781257
2839,116,185,3,876453519
2840,123,13,3,879873988
2841,315,657,4,879821299
2842,142,243,1,888640199
2843,13,480,3,881515193
2844,201,326,2,884111095
2845,43,631,2,883955675
2846,195,387,4,891762491
2847,95,174,5,879196231
2848,130,332,4,876250582
2849,233,482,4,877661437
2850,44,530,5,878348725
2851,292,86,4,881105778
2852,176,294,2,886047220
2853,157,405,3,886890342
2854,207,787,3,876079054
2855,239,204,3,889180888
2856,251,144,5,886271920
2857,269,923,4,891447169
2858,178,148,4,882824325
2859,138,121,4,879023558
2860,30,82,4,875060217
2861,302,245,2,879436911
2862,34,690,4,888602513
2863,292,276,5,881103915
2864,271,11,4,885848408
2865,69,175,3,882145586
2866,42,456,3,881106113
2867,311,568,5,884365325
2868,183,241,4,892323453
2869,269,411,1,891451013
2870,288,196,5,886373474
2871,268,42,4,875310384
2872,308,634,4,887737334
2873,308,166,3,887737837
2874,57,831,1,883697785
2875,207,410,3,877838946
2876,271,211,5,885849164
2877,16,144,5,877721142
2878,90,603,5,891385132
2879,209,408,4,883417517
2880,299,238,4,877880852
2881,279,1228,4,890779991
2882,128,140,4,879968308
2883,307,173,5,879283786
2884,167,392,1,892738307
2885,22,791,1,878887227
2886,291,159,4,875087488
2887,194,705,2,879524007
2888,10,489,4,877892210
2889,95,128,3,879196354
2890,10,657,4,877892110
2891,59,855,4,888204502
2892,124,11,5,890287645
2893,7,133,5,891353192
2894,256,692,5,882165066
2895,85,629,3,879454685
2896,271,1266,2,885848943
2897,276,1416,3,874792634
2898,155,988,2,879371261
2899,318,476,4,884495164
2900,307,258,5,879283786
2901,28,7,5,881961531
2902,236,729,5,890118372
2903,38,672,3,892434800
2904,7,93,5,891351042
2905,255,217,2,883216600
2906,184,729,3,889909840
2907,154,175,5,879138784
2908,311,403,4,884365889
2909,116,301,3,892683732
2910,94,229,3,891722979
2911,221,508,4,875244160
2912,95,636,1,879196566
2913,44,56,2,878348601
2914,305,203,4,886323839
2915,207,508,4,877879259
2916,130,161,4,875802058
2917,98,163,3,880499053
2918,328,9,4,885045993
2919,178,218,3,882827776
2920,293,293,4,888904795
2921,162,742,4,877635758
2922,128,79,4,879967692
2923,307,1411,4,877124058
2924,269,514,4,891449123
2925,195,186,3,888737240
2926,327,533,4,887822530
2927,189,91,3,893265684
2928,206,1394,1,888179981
2929,95,143,4,880571951
2930,31,682,2,881547834
2931,94,157,5,891725332
2932,73,588,2,888625754
2933,256,819,4,882151052
2934,291,366,3,874868255
2935,222,153,4,878182416
2936,207,98,4,875509887
2937,222,298,4,877563253
2938,286,151,5,875806800
2939,116,262,3,876751342
2940,7,174,5,891350757
2941,148,495,4,877016735
2942,311,495,4,884366066
2943,178,255,4,882824001
2944,181,597,3,878963276
2945,123,847,4,879873193
2946,291,77,4,874834799
2947,237,528,5,879376606
2948,140,301,3,879013747
2949,290,222,4,880731778
2950,177,79,4,880130758
2951,65,202,4,879217852
2952,311,181,4,884364724
2953,125,796,3,892838591
2954,77,168,4,884752721
2955,58,960,4,884305004
2956,117,405,5,880126174
2957,248,127,5,884535084
2958,5,423,4,875636793
2959,254,286,1,887346861
2960,289,7,4,876789628
2961,241,294,3,887250085
2962,213,690,3,878870275
2963,99,508,4,885678840
2964,275,523,4,880314031
2965,168,284,2,884288112
2966,28,380,4,881961394
2967,144,31,3,888105823
2968,198,651,4,884207424
2969,181,1093,1,878962391
2970,221,268,5,876502910
2971,267,739,4,878973276
2972,129,303,3,883244011
2973,301,496,5,882075743
2974,94,33,3,891721919
2975,318,64,4,884495590
2976,298,477,4,884126202
2977,290,476,3,880475837
2978,16,942,4,877719863
2979,130,815,3,874953866
2980,181,304,1,878961586
2981,178,125,4,882824431
2982,42,506,3,881108760
2983,320,284,4,884748818
2984,138,151,4,879023389
2985,197,849,3,891410124
2986,215,157,4,891435573
2987,94,1119,4,891723261
2988,293,724,3,888907061
2989,79,246,5,891271545
2990,279,1492,4,888430806
2991,189,30,4,893266205
2992,233,806,4,880610396
2993,198,24,2,884205385
2994,222,172,5,878183079
2995,276,301,4,877584219
2996,70,417,3,884066823
2997,305,15,1,886322796
2998,201,370,1,884114506
2999,57,409,4,883697655
3000,13,314,1,884538485
3001,206,245,1,888179772
3002,125,173,5,879454100
3003,128,143,5,879967300
3004,92,763,3,886443192
3005,65,56,3,879217816
3006,236,506,5,890118153
3007,262,77,2,879794829
3008,90,958,4,891383561
3009,144,91,2,888106106
3010,63,841,1,875747917
3011,323,117,3,878739355
3012,197,176,5,891409798
3013,277,273,5,879544145
3014,176,288,3,886046979
3015,38,838,2,892433680
3016,99,546,4,885679353
3017,326,186,4,879877143
3018,59,663,4,888204928
3019,59,702,5,888205463
3020,26,15,4,891386369
3021,7,182,4,891350965
3022,112,354,3,891304031
3023,109,154,2,880578121
3024,121,405,2,891390579
3025,293,167,3,888907702
3026,297,198,3,875238923
3027,276,11,5,874787497
3028,222,210,4,878184338
3029,287,92,4,875334896
3030,62,443,3,879375080
3031,106,703,4,881450039
3032,276,1218,4,874792040
3033,230,210,5,880484975
3034,246,184,4,884921948
3035,22,511,4,878887983
3036,165,258,5,879525672
3037,161,174,2,891170800
3038,109,89,4,880573263
3039,305,87,1,886323153
3040,195,181,5,875771440
3041,7,193,5,892135346
3042,326,480,4,879875691
3043,77,125,3,884733014
3044,85,58,4,879829689
3045,186,588,4,879024535
3046,256,280,5,882151167
3047,84,529,5,883453108
3048,74,288,3,888333280
3049,102,432,3,883748418
3050,194,770,4,879525342
3051,267,114,5,878971514
3052,1,92,3,876892425
3053,16,504,5,877718168
3054,211,300,2,879461395
3055,90,31,4,891384673
3056,234,657,4,892079840
3057,60,1020,4,883327018
3058,92,947,4,875654929
3059,158,1,4,880132443
3060,87,1000,3,879877173
3061,276,104,1,874836682
3062,1,228,5,878543541
3063,42,143,4,881108229
3064,43,26,5,883954901
3065,299,1322,3,877878001
3066,130,200,5,875217392
3067,307,71,5,879283169
3068,147,339,5,885594204
3069,311,229,5,884365890
3070,296,286,5,884196209
3071,217,82,5,889069842
3072,80,886,4,883605238
3073,314,9,4,877886375
3074,64,527,4,879365590
3075,249,79,5,879572777
3076,21,298,5,874951382
3077,68,118,2,876974248
3078,215,151,5,891435761
3079,305,238,3,886323617
3080,308,417,3,887740254
3081,102,118,3,888801465
3082,189,120,1,893264954
3083,112,750,4,884992444
3084,130,622,3,875802173
3085,188,474,4,875072674
3086,56,585,3,892911366
3087,56,230,5,892676339
3088,20,11,2,879669401
3089,20,176,2,879669152
3090,222,25,3,877563437
3091,49,148,1,888068195
3092,307,431,4,877123333
3093,144,313,5,888103407
3094,23,404,4,874787860
3095,144,961,3,888106106
3096,160,3,3,876770124
3097,22,227,4,878888067
3098,79,508,3,891271676
3099,18,647,4,880129595
3100,151,481,3,879524669
3101,312,480,5,891698224
3102,256,29,4,882164644
3103,158,568,4,880134532
3104,311,141,4,884366187
3105,303,179,5,879466491
3106,25,478,5,885852271
3107,195,407,2,877835302
3108,152,147,3,880149045
3109,145,1001,4,875271607
3110,151,260,1,879523998
3111,194,576,2,879528568
3112,271,624,2,885849558
3113,162,121,4,877636000
3114,313,65,2,891016962
3115,6,532,3,883600066
3116,22,433,3,878886479
3117,13,915,5,892015023
3118,327,461,3,887746665
3119,200,402,4,884129029
3120,271,22,5,885848518
3121,269,478,4,891448980
3122,315,431,2,879821300
3123,178,121,5,882824291
3124,210,502,3,891035965
3125,76,135,5,875028792
3126,318,648,5,884495534
3127,279,1291,4,875297708
3128,75,121,4,884050450
3129,90,618,5,891385335
3130,44,174,5,878347662
3131,293,729,2,888907145
3132,217,195,5,889069709
3133,224,708,2,888104153
3134,246,121,4,884922627
3135,284,906,3,885328836
3136,301,172,5,882076403
3137,244,31,4,880603484
3138,95,395,3,888956928
3139,303,330,3,879552065
3140,198,640,3,884208651
3141,256,802,3,882164955
3142,46,690,5,883611274
3143,305,209,5,886322966
3144,83,364,1,886534501
3145,224,1208,1,888104554
3146,295,67,4,879519042
3147,116,248,3,876452492
3148,201,37,2,884114635
3149,155,748,2,879371261
3150,318,508,4,884494976
3151,274,288,4,878944379
3152,263,333,2,891296842
3153,145,172,5,882181632
3154,188,191,3,875073128
3155,119,313,5,886176135
3156,270,306,5,876953744
3157,262,91,3,879792713
3158,131,845,4,883681351
3159,250,260,4,878089144
3160,33,307,3,891964148
3161,37,183,4,880930042
3162,6,211,5,883601155
3163,85,517,5,879455238
3164,308,164,4,887738664
3165,42,746,3,881108279
3166,102,1025,2,883278200
3167,311,70,4,884364999
3168,181,1322,1,878962086
3169,17,508,3,885272779
3170,174,396,1,886515104
3171,125,150,1,879454892
3172,181,1364,1,878962464
3173,235,511,5,889655162
3174,1,266,1,885345728
3175,295,727,5,879517682
3176,56,194,5,892676908
3177,83,1035,4,880308959
3178,100,355,4,891375313
3179,106,828,2,883876872
3180,270,327,5,876953900
3181,181,680,1,878961709
3182,115,228,4,881171488
3183,286,771,2,877535119
3184,234,151,3,892334481
3185,16,92,4,877721905
3186,130,410,5,875802105
3187,271,121,2,885848132
3188,320,1157,4,884751336
3189,189,462,5,893265741
3190,313,31,4,891015486
3191,49,238,4,888068762
3192,60,79,4,883326620
3193,13,226,4,882397651
3194,1,121,4,875071823
3195,150,246,5,878746719
3196,13,548,3,882398743
3197,179,751,1,892151565
3198,222,426,1,878181351
3199,7,614,5,891352489
3200,157,1132,3,886891132
3201,193,368,1,889127860
3202,130,993,5,874953665
3203,166,322,5,886397723
3204,62,4,4,879374640
3205,253,183,5,891628341
3206,261,117,4,890455974
3207,269,1020,4,891449571
3208,269,136,4,891449075
3209,322,197,5,887313983
3210,7,647,5,891352489
3211,112,748,3,884992651
3212,170,245,5,884103758
3213,271,823,3,885848237
3214,294,288,5,877818729
3215,151,522,5,879524443
3216,311,213,4,884365075
3217,26,257,3,891371596
3218,291,627,4,875086991
3219,26,7,3,891350826
3220,221,468,3,875246824
3221,318,204,5,884496218
3222,87,996,3,879876848
3223,279,88,1,882146554
3224,279,562,3,890451433
3225,207,14,4,875504876
3226,279,163,5,875313311
3227,230,238,1,880484778
3228,94,235,4,891722980
3229,293,931,1,888905252
3230,121,86,5,891388286
3231,198,180,3,884207298
3232,292,653,4,881105442
3233,92,781,3,875907649
3234,291,572,3,874834944
3235,48,690,4,879434211
3236,102,264,2,883277645
3237,1,114,5,875072173
3238,180,79,3,877442037
3239,255,879,3,883215660
3240,250,2,4,878090414
3241,119,716,5,874782190
3242,101,282,3,877135883
3243,244,220,2,880605264
3244,67,1,3,875379445
3245,291,99,4,875086887
3246,59,238,5,888204553
3247,311,73,4,884366187
3248,177,919,4,880130736
3249,1,132,4,878542889
3250,144,778,4,888106044
3251,1,74,1,889751736
3252,268,68,4,875744173
3253,232,705,5,888549838
3254,49,758,1,888067596
3255,102,313,3,887048184
3256,279,1093,4,875298330
3257,279,1493,1,888465068
3258,22,173,5,878886368
3259,122,715,5,879270741
3260,145,315,5,883840797
3261,119,1101,5,874781779
3262,261,259,4,890454843
3263,1,134,4,875073067
3264,94,45,5,886008764
3265,330,11,4,876546561
3266,291,741,5,874834481
3267,6,180,4,883601311
3268,188,88,4,875075300
3269,299,921,3,889502087
3270,253,203,4,891628651
3271,215,194,4,891436150
3272,291,273,3,874833705
3273,303,867,3,879484373
3274,6,477,1,883599509
3275,307,1110,4,877122208
3276,130,876,4,874953291
3277,95,483,3,879198697
3278,74,326,4,888333329
3279,13,305,4,881514811
3280,4,260,4,892004275
3281,261,294,4,890454217
3282,159,259,4,893255969
3283,137,55,5,881433689
3284,174,699,5,886514220
3285,286,158,3,877533472
3286,87,1183,3,879875995
3287,270,230,3,876955868
3288,91,172,4,891439208
3289,296,272,5,884198772
3290,125,483,4,879454628
3291,62,1118,3,879375537
3292,328,200,4,885046420
3293,296,510,5,884197264
3294,234,500,3,892078890
3295,237,100,5,879376381
3296,150,13,4,878746889
3297,301,610,3,882077176
3298,151,25,4,879528496
3299,271,8,4,885848770
3300,87,303,3,879875471
3301,293,1220,2,888907552
3302,113,294,4,875935277
3303,311,518,3,884365451
3304,181,123,2,878963276
3305,328,905,3,888641999
3306,110,301,2,886987505
3307,288,742,3,886893063
3308,111,887,3,891679692
3309,194,196,3,879524007
3310,239,605,4,889180446
3311,109,5,3,880580637
3312,291,824,4,874833962
3313,16,168,4,877721142
3314,14,357,2,890881294
3315,22,687,1,878887476
3316,207,746,4,877878342
3317,312,1299,4,891698832
3318,268,250,4,875742530
3319,68,411,1,876974596
3320,195,887,4,886782489
3321,271,50,5,885848640
3322,74,9,4,888333458
3323,308,802,3,887738717
3324,144,66,4,888106078
3325,195,14,4,890985390
3326,18,199,3,880129769
3327,13,918,3,892524090
3328,174,41,1,886515063
3329,109,159,4,880578121
3330,227,293,5,879035387
3331,233,357,5,877661553
3332,264,475,5,886122706
3333,205,678,1,888284618
3334,275,1066,3,880313679
3335,56,68,3,892910913
3336,78,1160,5,879634134
3337,130,682,4,881076059
3338,127,380,5,884364950
3339,130,568,5,876251693
3340,58,1100,2,884304979
3341,49,473,3,888067164
3342,13,273,3,882397502
3343,203,336,3,880433474
3344,330,136,5,876546378
3345,109,195,5,880578038
3346,186,406,1,879023272
3347,293,148,1,888907015
3348,280,1028,5,891702276
3349,143,331,5,888407622
3350,183,96,3,891463617
3351,60,699,4,883327539
3352,178,131,4,882827947
3353,297,216,4,875409423
3354,59,1117,4,888203313
3355,276,429,5,874790972
3356,179,258,5,892151270
3357,87,386,2,879877006
3358,198,1169,4,884208834
3359,119,54,4,886176814
3360,297,20,4,874954763
3361,1,98,4,875072404
3362,268,205,5,875309859
3363,279,174,4,875306636
3364,64,187,5,889737395
3365,119,1262,3,890627252
3366,75,1017,5,884050502
3367,27,742,3,891543129
3368,307,21,4,876433101
3369,37,685,3,880915528
3370,82,15,3,876311365
3371,244,238,5,880606118
3372,271,274,3,885848014
3373,174,1014,3,890664424
3374,210,135,5,887736352
3375,262,258,4,879961282
3376,320,68,5,884749327
3377,85,660,4,879829618
3378,311,348,4,884364108
3379,82,208,3,878769815
3380,1,186,4,875073128
3381,145,368,3,888398492
3382,276,401,3,874792094
3383,23,213,3,874785675
3384,64,515,5,889737478
3385,63,237,3,875747342
3386,293,227,2,888906990
3387,322,32,5,887314417
3388,74,285,3,888333428
3389,297,202,3,875238638
3390,82,216,4,878769949
3391,280,145,3,891702198
3392,200,227,5,884129006
3393,290,21,3,880475695
3394,43,820,2,884029742
3395,95,573,1,888954808
3396,181,20,1,878962919
3397,178,926,4,882824671
3398,81,476,2,876534124
3399,194,410,3,879541042
3400,325,402,2,891479706
3401,276,347,4,885159630
3402,207,133,4,875812281
3403,87,135,5,879875649
3404,331,7,4,877196633
3405,315,8,3,879820961
3406,106,435,3,881452355
3407,286,83,5,877531975
3408,87,157,3,879877799
3409,87,163,4,879877083
3410,286,655,3,889651746
3411,232,8,2,888549757
3412,254,380,4,886474456
3413,96,91,5,884403250
3414,232,1,4,880062302
3415,315,98,4,879821193
3416,43,553,4,875981159
3417,305,679,3,886324792
3418,61,690,2,891206407
3419,44,665,1,883613372
3420,92,1016,2,875640582
3421,168,255,1,884287560
3422,276,270,4,879131395
3423,328,568,3,885047896
3424,222,1053,3,881060735
3425,93,222,4,888705295
3426,330,235,5,876544690
3427,82,504,4,878769917
3428,2,314,1,888980085
3429,89,732,5,879459909
3430,38,216,5,892430486
3431,308,85,4,887741245
3432,24,153,4,875323368
3433,235,1464,4,889655266
3434,1,221,5,887431921
3435,222,715,2,878183924
3436,222,69,5,878182338
3437,43,114,5,883954950
3438,331,486,3,877196308
3439,223,322,4,891548920
3440,201,452,1,884114770
3441,158,271,4,880132232
3442,32,249,4,883717645
3443,314,90,2,877888758
3444,313,245,3,891013144
3445,102,576,2,888802722
3446,211,526,4,879459952
3447,268,425,4,875310549
3448,332,770,3,888098170
3449,38,508,2,892429399
3450,280,975,4,891702252
3451,10,463,4,877889186
3452,92,386,3,875907727
3453,268,374,2,875744895
3454,69,258,4,882027204
3455,210,96,4,887736616
3456,213,144,5,878956047
3457,254,50,5,886471151
3458,58,272,5,884647314
3459,327,210,3,887744065
3460,291,385,4,874835141
3461,291,324,1,874805453
3462,246,596,3,884921511
3463,11,714,4,891904214
3464,329,100,4,891655812
3465,86,258,5,879570366
3466,7,621,5,892132773
3467,246,80,2,884923329
3468,308,481,4,887737997
3469,54,820,3,880937992
3470,177,651,3,880130862
3471,10,655,5,877891904
3472,83,631,2,887664566
3473,145,993,3,875270616
3474,255,185,4,883216449
3475,18,607,3,880131752
3476,226,180,4,883889322
3477,234,616,2,892334976
3478,274,25,5,878945541
3479,293,156,4,888905948
3480,83,476,3,880307359
3481,295,173,5,879518257
3482,286,1039,5,877531730
3483,42,48,5,881107821
3484,208,204,3,883108360
3485,232,275,2,885939945
3486,267,94,3,878972558
3487,271,242,4,885844495
3488,125,97,3,879454385
3489,323,333,4,878738865
3490,305,56,1,886323068
3491,145,250,5,882182944
3492,38,1030,5,892434475
3493,202,515,1,879726778
3494,181,975,2,878963343
3495,332,566,4,888360342
3496,108,13,3,879879834
3497,194,520,5,879545114
3498,144,62,2,888105902
3499,194,1183,2,879554453
3500,148,172,5,877016513
3501,144,1147,4,888105587
3502,269,961,5,891457067
3503,290,71,5,880473667
3504,249,597,2,879640436
3505,65,676,5,879217689
3506,301,395,1,882079384
3507,267,546,3,878970877
3508,207,754,4,879577345
3509,201,777,1,884112673
3510,314,1095,3,877887356
3511,210,631,5,887736796
3512,22,456,1,878887413
3513,59,931,2,888203610
3514,92,715,4,875656288
3515,50,475,5,877052167
3516,188,159,3,875074589
3517,303,700,3,879485718
3518,197,288,3,891409387
3519,244,676,4,880604858
3520,44,88,2,878348885
3521,164,597,4,889402225
3522,11,230,4,891905783
3523,6,297,3,883599134
3524,186,925,5,879023152
3525,190,147,4,891033863
3526,184,1137,5,889907812
3527,85,269,3,891289966
3528,185,127,5,883525183
3529,44,257,4,878346689
3530,293,484,5,888906217
3531,150,1,4,878746441
3532,60,179,4,883326566
3533,75,147,3,884050134
3534,269,640,5,891457067
3535,138,493,4,879024382
3536,299,271,3,879737472
3537,92,928,3,886443582
3538,299,24,3,877877732
3539,292,183,5,881103478
3540,5,394,2,879198031
3541,62,559,3,879375912
3542,198,549,3,884208518
3543,288,1039,2,886373565
3544,152,272,5,890322298
3545,42,999,4,881108982
3546,64,333,3,879365313
3547,99,682,2,885678371
3548,59,121,4,888203313
3549,135,233,3,879857843
3550,7,22,5,891351121
3551,24,427,5,875323002
3552,144,747,5,888105473
3553,261,322,4,890454974
3554,201,475,4,884112748
3555,133,258,5,890588639
3556,110,245,3,886987540
3557,5,384,3,875636389
3558,139,268,4,879537876
3559,112,322,4,884992690
3560,234,596,2,891227979
3561,301,184,4,882077222
3562,291,1471,3,874834914
3563,285,216,3,890595900
3564,85,53,3,882995643
3565,275,183,3,880314500
3566,296,275,4,884196555
3567,271,197,4,885848915
3568,29,748,2,882821558
3569,221,172,5,875245907
3570,323,9,4,878739325
3571,111,340,4,891679692
3572,95,176,3,879196298
3573,207,170,4,877125221
3574,136,276,5,882693489
3575,124,616,4,890287645
3576,185,528,4,883526268
3577,167,404,3,892738278
3578,286,341,5,884069544
3579,84,322,3,883449567
3580,151,529,5,879542610
3581,264,401,5,886123656
3582,289,1,3,876789736
3583,144,64,5,888105140
3584,56,29,3,892910913
3585,23,528,4,874786974
3586,328,742,4,885047309
3587,125,785,3,892838558
3588,200,72,4,884129542
3589,249,23,4,879572432
3590,130,56,5,875216283
3591,140,319,4,879013617
3592,49,102,2,888067164
3593,158,483,5,880133225
3594,222,58,3,878182479
3595,194,213,2,879523575
3596,177,89,5,880131088
3597,7,268,3,891350703
3598,59,549,4,888205659
3599,145,411,2,875271522
3600,265,7,2,875320689
3601,248,282,2,884535582
3602,239,47,2,889180169
3603,319,879,5,876280338
3604,42,102,5,881108873
3605,301,1035,4,882078809
3606,326,69,2,879874964
3607,180,67,1,877127591
3608,280,99,2,891700475
3609,145,682,3,879161624
3610,214,79,4,891544306
3611,259,210,4,874725485
3612,57,864,3,883697512
3613,261,597,4,890456142
3614,136,298,4,882693569
3615,293,705,5,888906338
3616,194,470,3,879527421
3617,75,496,5,884051921
3618,202,172,3,879726778
3619,23,183,3,874785728
3620,38,403,1,892432205
3621,52,1009,5,882922328
3622,95,720,2,879196513
3623,65,97,5,879216605
3624,207,290,2,878104627
3625,201,2,2,884112487
3626,190,751,4,891033606
3627,162,685,3,877635917
3628,221,250,5,875244633
3629,92,134,4,875656623
3630,49,695,3,888068957
3631,102,391,2,888802767
3632,6,500,4,883601277
3633,152,25,3,880149045
3634,145,278,4,875272871
3635,328,271,3,885044607
3636,116,750,4,886309481
3637,90,237,4,891385215
3638,221,318,5,875245690
3639,128,283,5,879966729
3640,94,467,4,885873423
3641,221,1218,3,875246745
3642,281,332,4,881200603
3643,294,539,4,889241707
3644,300,948,4,875650018
3645,326,153,4,879875751
3646,62,28,3,879375169
3647,159,249,4,884027269
3648,76,811,4,882606323
3649,74,237,4,888333428
3650,81,411,2,876534244
3651,280,227,3,891702153
3652,224,22,5,888103581
3653,64,77,3,889737420
3654,194,756,1,879549899
3655,15,20,3,879455541
3656,43,328,4,875975061
3657,244,100,4,880604252
3658,327,805,4,887819462
3659,21,928,3,874951616
3660,83,254,2,880327839
3661,14,22,3,890881521
3662,318,610,5,884496525
3663,92,756,3,886443582
3664,222,1078,2,878183449
3665,62,157,3,879374686
3666,13,840,3,886261387
3667,271,300,2,885844583
3668,59,13,5,888203415
3669,208,514,4,883108324
3670,289,815,3,876789581
3671,279,249,3,878878420
3672,326,50,5,879875112
3673,73,12,5,888624976
3674,28,234,4,881956144
3675,6,95,2,883602133
3676,90,354,3,891382240
3677,96,519,4,884402896
3678,7,627,3,891352594
3679,254,649,1,886474619
3680,328,519,5,885046420
3681,247,751,3,893081411
3682,45,472,3,881014417
3683,323,127,5,878739137
3684,268,566,3,875744321
3685,291,816,3,874867852
3686,59,405,3,888203578
3687,200,409,2,884127431
3688,332,975,3,887938631
3689,239,612,5,889178616
3690,22,399,4,878887157
3691,267,147,3,878970681
3692,235,319,4,889654419
3693,87,70,5,879876448
3694,216,143,2,881428956
3695,268,121,2,875743141
3696,239,317,5,889179291
3697,269,922,5,891457067
3698,207,468,4,877124806
3699,270,148,4,876954062
3700,184,559,3,889910418
3701,304,271,4,884968415
3702,331,479,2,877196504
3703,157,283,4,886890692
3704,239,183,5,889180071
3705,261,339,5,890454351
3706,301,58,4,882077285
3707,145,339,3,882181058
3708,10,321,4,879163494
3709,48,308,5,879434292
3710,321,631,4,879440264
3711,32,591,3,883717581
3712,125,1036,2,892839191
3713,1,84,4,875072923
3714,21,742,3,874951617
3715,22,186,5,878886368
3716,292,324,3,881104533
3717,72,129,4,880035588
3718,256,642,4,882164893
3719,92,1095,2,886443728
3720,73,475,4,888625753
3721,290,274,4,880731874
3722,83,543,2,887665445
3723,56,597,3,892679439
3724,83,216,4,880307846
3725,215,22,3,891435161
3726,101,369,2,877136928
3727,328,521,4,885047484
3728,307,175,4,877117651
3729,201,23,4,884111830
3730,197,570,4,891410124
3731,26,286,3,891347400
3732,90,489,5,891384357
3733,98,517,5,880498990
3734,57,250,3,883697223
3735,163,288,3,891220226
3736,1,31,3,875072144
3737,104,324,1,888442404
3738,333,894,3,891045496
3739,311,22,4,884364538
3740,237,211,4,879376515
3741,44,603,4,878347420
3742,22,96,5,878887680
3743,213,546,4,878870903
3744,257,258,3,879029516
3745,327,300,2,887743541
3746,279,1017,3,875296891
3747,53,845,3,879443083
3748,85,97,2,879829667
3749,43,286,4,875975028
3750,181,7,4,878963037
3751,297,574,1,875239092
3752,201,651,4,884111217
3753,320,99,4,884751440
3754,94,180,5,885870284
3755,235,85,4,889655232
3756,305,131,3,886323440
3757,234,229,4,892334189
3758,328,591,3,885047018
3759,328,754,4,885044607
3760,258,323,4,885701062
3761,3,323,2,889237269
3762,16,70,4,877720118
3763,286,425,2,877532013
3764,327,702,2,887819021
3765,200,265,5,884128372
3766,207,131,3,878104377
3767,292,10,5,881104606
3768,214,179,5,892668130
3769,155,321,4,879370963
3770,106,213,4,881453065
3771,200,586,4,884130391
3772,305,216,5,886323563
3773,279,1113,3,888806035
3774,178,984,2,882823530
3775,331,133,3,877196443
3776,58,45,5,884305295
3777,167,1306,5,892738385
3778,151,191,3,879524326
3779,326,168,3,879874859
3780,297,443,2,875240133
3781,191,288,3,891562090
3782,81,471,3,876533586
3783,284,258,4,885329146
3784,5,267,4,875635064
3785,150,325,1,878747322
3786,257,59,5,879547440
3787,145,443,3,882182658
3788,271,191,5,885848448
3789,176,297,3,886047918
3790,158,38,4,880134607
3791,152,716,5,884019001
3792,232,638,5,888549988
3793,109,930,3,880572351
3794,243,660,4,879988422
3795,57,744,5,883698581
3796,145,1057,1,875271312
3797,235,275,5,889655550
3798,181,124,1,878962550
3799,145,182,5,885622510
3800,249,476,3,879640481
3801,44,11,3,878347915
3802,194,566,4,879522819
3803,109,218,4,880578633
3804,49,10,3,888066086
3805,269,210,1,891449608
3806,87,233,4,879876036
3807,314,791,4,877889398
3808,292,132,4,881105340
3809,7,300,4,891350703
3810,291,460,5,874834254
3811,292,176,5,881103478
3812,290,1028,3,880732365
3813,122,427,3,879270165
3814,17,151,4,885272751
3815,59,47,5,888205574
3816,29,689,2,882821705
3817,274,411,3,878945888
3818,190,340,1,891033153
3819,213,50,5,878870456
3820,14,111,3,876965165
3821,321,131,4,879439883
3822,221,1314,3,875247833
3823,195,100,5,875771440
3824,236,187,3,890118340
3825,92,619,4,875640487
3826,303,576,3,879485417
3827,42,210,5,881108633
3828,246,423,3,884920900
3829,181,823,2,878963343
3830,197,231,3,891410124
3831,181,369,3,878963418
3832,130,172,5,875801530
3833,276,1131,3,874796116
3834,252,742,4,891455743
3835,221,1067,3,875244387
3836,292,488,5,881105657
3837,177,124,3,880130881
3838,42,785,4,881109060
3839,1,70,3,875072895
3840,13,178,4,882139829
3841,76,276,5,875027601
3842,269,72,2,891451470
3843,3,331,4,889237455
3844,290,429,4,880474606
3845,159,815,3,880557387
3846,248,474,2,884534672
3847,214,1065,5,892668173
3848,30,181,4,875060217
3849,8,182,5,879362183
3850,238,118,3,883576509
